"","N50"
"4909",157.492510711755
"4910",144.360784831837
"4911",169.142250476653
"4912",130.372463208369
"4913",144.360784831837
"4914",124.782411929089
"4915",122.067957364315
"4916",124.447869535553
"4917",187.754345071017
"4918",149.995962224953
"4919",73.429363520417
"4920",220.567709809785
"4921",121.496558012576
"4922",69.0541152086771
"4923",173.650552017419
"4924",122.692175914444
"4925",153.236205355862
"4926",155.897284125284
"4927",263.237620310765
"4928",117.16843618111
"4929",112.865370052266
"4930",67.2128343831336
"4931",156.684566512737
"4932",161.360604656912
"4933",149.995962224953
"4934",50.1110752956417
"4935",175.370843275589
"4936",74.4834809520574
"4937",124.782411929089
"4938",312.167754057442
"4939",85.2678158930501
"4940",122.067957364315
"4941",151.412530803078
"4942",214.032908086784
"4943",175.370843275589
"4944",202.323881303622
"4945",96.9362447046597
"4946",106.325166518032
"4947",139.012878936926
"4948",122.692175914444
"4949",144.360784831837
"4950",293.912775472635
"4951",69.0541152086771
"4952",74.7937557347631
"4953",163.40826199631
"4954",124.447869535553
"4955",157.147912105339
"4956",192.973747076561
"4957",175.983901367139
"4958",70.8338032360446
"4959",178.304668836134
"4960",269.678142863067
"4961",175.370843275589
"4962",207.8097526774
"4963",64.6479287575996
"4964",158.822592818681
"4965",144.360784831837
"4966",177.486167173287
"4967",122.750118434087
"4968",151.412530803078
"4969",202.627727797962
"4970",153.236205355862
"4971",202.323881303622
"4972",133.669923288522
"4973",70.905542297984
"4974",106.325166518032
"4975",163.40826199631
"4976",130.372463208369
"4977",133.616262647245
"4978",89.6510244425527
"4979",50.8885102597346
"4980",149.995962224953
"4981",130.372463208369
"4982",223.456330340117
"4983",190.532195986678
"4984",175.983901367139
"4985",104.255610804627
"4986",179.950397729243
"4987",122.692175914444
"4988",147.371614757809
"4989",111.113564963596
"4990",212.476115675086
"4991",199.050871415773
"4992",106.261001015561
"4993",114.215534289637
"4994",147.371614757809
"4995",155.897284125284
"4996",226.316524493065
"4997",211.062847177408
"4998",214.032908086784
"4999",163.40826199631
"5000",164.963307873352
"5001",175.983901367139
"5002",133.616262647245
"5003",187.754345071017
"5004",220.567709809785
"5005",211.062847177408
"5006",312.167754057442
"5007",192.810464867088
"5008",207.8097526774
"5009",184.006645774129
"5010",255.256074268573
"5011",130.372463208369
"5012",312.167754057442
"5013",224.347790496126
"5014",112.475029690308
"5015",108.153162666195
"5016",224.347790496126
"5017",106.325166518032
"5018",122.750118434087
"5019",255.256074268573
"5020",83.1338101578201
"5021",199.532678645389
"5022",144.360784831837
"5023",125.101693058131
"5024",141.296299283013
"5025",96.9362447046597
"5026",121.496558012576
"5027",114.755137939376
"5028",291.951095162162
"5029",124.782411929089
"5030",175.983901367139
"5031",221.572237091528
"5032",230.375441060516
"5033",96.9362447046597
"5034",202.627727797962
"5035",154.297561136741
"5036",151.364615670402
"5037",107.78475278003
"5038",184.923006851867
"5039",163.40826199631
"5040",77.7651795628309
"5041",122.692175914444
"5042",187.754345071017
"5043",133.669923288522
"5044",223.456330340117
"5045",95.2638170553176
"5046",106.325166518032
"5047",115.655786615272
"5048",189.164214140523
"5049",144.552271749153
"5050",179.950397729243
"5051",223.456330340117
"5052",51.4026843025918
"5053",318.752659535459
"5054",202.323881303622
"5055",169.142250476653
"5056",149.995962224953
"5057",85.2678158930501
"5058",178.304668836134
"5059",97.686138225303
"5060",100.514136293507
"5061",132.539979608574
"5062",302.042922896699
"5063",77.7651795628309
"5064",77.7799145239955
"5065",242.213537644546
"5066",242.213537644546
"5067",100.251907502601
"5068",207.545140046357
"5069",148.205355344474
"5070",179.950397729243
"5071",211.062847177408
"5072",125.101693058131
"5073",154.297561136741
"5074",133.616262647245
"5075",141.296299283013
"5076",50.9263709202434
"5077",114.755137939376
"5078",176.570083097847
"5079",187.754345071017
"5080",151.412530803078
"5081",100.251907502601
"5082",173.587321327608
"5083",212.258839374734
"5084",96.8257935729829
"5085",95.2638170553176
"5086",136.821232305206
"5087",70.8338032360446
"5088",124.782411929089
"5089",124.782411929089
"5090",33.2314020330734
"5091",132.196480442851
"5092",77.7651795628309
"5093",255.256074268573
"5094",262.798368334847
"5095",211.062847177408
"5096",122.750118434087
"5097",290.596098664425
"5098",122.692175914444
"5099",51.4026843025918
"5100",257.056426384223
"5101",71.0416856387684
"5102",110.878113024881
"5103",122.067957364315
"5104",99.978668640412
"5105",365.007305416835
"5106",214.032908086784
"5107",184.923006851867
"5108",201.222140782313
"5109",71.2399029412783
"5110",384.428213505315
"5111",74.4834809520574
"5112",93.8296857208518
"5113",154.297561136741
"5114",59.3160556945542
"5115",141.296299283013
"5116",81.3833214546226
"5117",144.552271749153
"5118",88.9739008993032
"5119",133.669923288522
"5120",96.9362447046597
"5121",133.616262647245
"5122",159.959954859856
"5123",144.360784831837
"5124",322.308390869876
"5125",64.6479287575996
"5126",184.923006851867
"5127",175.370843275589
"5128",152.573166564633
"5129",215.961552458696
"5130",108.153162666195
"5131",179.950397729243
"5132",263.237620310765
"5133",220.567709809785
"5134",121.496558012576
"5135",125.101693058131
"5136",82.9808801385903
"5137",229.113588573747
"5138",106.261001015561
"5139",93.8296857208518
"5140",125.101693058131
"5141",132.190546105722
"5142",121.496558012576
"5143",221.999060639443
"5144",175.983901367139
"5145",111.113564963596
"5146",85.6294131040806
"5147",372.303357708785
"5148",157.142052358161
"5149",213.122539051147
"5150",224.733966066885
"5151",96.9362447046597
"5152",125.101693058131
"5153",255.256074268573
"5154",54.1585852626905
"5155",124.447869535553
"5156",115.655786615272
"5157",183.258841134266
"5158",153.236205355862
"5159",173.587321327608
"5160",151.364615670402
"5161",176.570083097847
"5162",148.205355344474
"5163",108.153162666195
"5164",474.639997755116
"5165",122.692175914444
"5166",95.2638170553176
"5167",144.552271749153
"5168",144.360784831837
"5169",105.116024869835
"5170",77.7840299829424
"5171",114.755137939376
"5172",96.9362447046597
"5173",83.0588363966077
"5174",184.006645774129
"5175",114.215534289637
"5176",88.7206283162328
"5177",107.911779725708
"5178",202.323881303622
"5179",106.261001015561
"5180",202.323881303622
"5181",233.525131898577
"5182",147.371614757809
"5183",157.492510711755
"5184",214.032908086784
"5185",41.9898594894862
"5186",147.371614757809
"5187",163.40826199631
"5188",108.153162666195
"5189",58.0404454371243
"5190",112.475029690308
"5191",153.236205355862
"5192",108.153162666195
"5193",114.215534289637
"5194",115.655786615272
"5195",139.012878936926
"5196",221.999060639443
"5197",187.754345071017
"5198",74.4834809520574
"5199",125.101693058131
"5200",169.603612565838
"5201",215.961552458696
"5202",304.216958071542
"5203",122.692175914444
"5204",108.153162666195
"5205",164.963307873352
"5206",151.412530803078
"5207",58.0404454371243
"5208",313.390240101966
"5209",132.196480442851
"5210",149.995962224953
"5211",121.496558012576
"5212",112.475029690308
"5213",71.0416856387684
"5214",97.686138225303
"5215",115.655786615272
"5216",220.567709809785
"5217",122.692175914444
"5218",117.462733132398
"5219",178.304668836134
"5220",163.40826199631
"5221",84.8195966551447
"5222",96.8257935729829
"5223",192.810464867088
"5224",111.113564963596
"5225",202.627727797962
"5226",89.6510244425527
"5227",141.849502030127
"5228",96.3737526632042
"5229",99.978668640412
"5230",73.3731953817584
"5231",85.6294131040806
"5232",122.750118434087
"5233",73.429363520417
"5234",166.525774472291
"5235",92.2243987105414
"5236",96.0699589900694
"5237",122.692175914444
"5238",122.067957364315
"5239",77.7651795628309
"5240",64.3346986970086
"5241",154.297561136741
"5242",73.3731953817584
"5243",92.2243987105414
"5244",112.475029690308
"5245",252.175930726837
"5246",46.1925581167697
"5247",125.101693058131
"5248",125.101693058131
"5249",220.567709809785
"5250",108.153162666195
"5251",192.810464867088
"5252",122.692175914444
"5253",56.8353056293909
"5254",220.567709809785
"5255",122.692175914444
"5256",111.113564963596
"5257",312.167754057442
"5258",64.6479287575996
"5259",192.391142716376
"5260",75.302151906085
"5261",199.532678645389
"5262",384.428213505315
"5263",164.963307873352
"5264",151.412530803078
"5265",184.923006851867
"5266",148.205355344474
"5267",122.750118434087
"5268",352.94520310414
"5269",151.412530803078
"5270",199.532678645389
"5271",242.213537644546
"5272",77.7651795628309
"5273",44.6015097601759
"5274",132.539979608574
"5275",305.492816697264
"5276",95.2638170553176
"5277",108.153162666195
"5278",44.9051610366773
"5279",141.296299283013
"5280",96.9362447046597
"5281",100.251907502601
"5282",211.062847177408
"5283",95.2638170553176
"5284",93.2657868474082
"5285",147.371614757809
"5286",108.153162666195
"5287",93.5011950928781
"5288",263.237620310765
"5289",125.101693058131
"5290",67.2128343831336
"5291",163.40826199631
"5292",95.2638170553176
"5293",59.6334715262979
"5294",144.360784831837
"5295",110.878113024881
"5296",166.525774472291
"5297",264.916014778026
"5298",233.619407551693
"5299",211.062847177408
"5300",117.462733132398
"5301",112.475029690308
"5302",454.182079450046
"5303",108.153162666195
"5304",178.304668836134
"5305",154.297561136741
"5306",130.990642798436
"5307",253.588922543042
"5308",106.325166518032
"5309",106.325166518032
"5310",182.11771237201
"5311",247.294740361865
"5312",192.973747076561
"5313",152.901351634778
"5314",111.113564963596
"5315",124.447869535553
"5316",155.897284125284
"5317",133.616262647245
"5318",214.032908086784
"5319",89.6510244425527
"5320",89.3606092819857
"5321",215.961552458696
"5322",226.316524493065
"5323",151.412530803078
"5324",38.1625634024354
"5325",81.3833214546226
"5326",75.2994826403243
"5327",134.915850201462
"5328",96.9362447046597
"5329",192.810464867088
"5330",163.40826199631
"5331",157.142052358161
"5332",184.006645774129
"5333",176.570083097847
"5334",96.9362447046597
"5335",263.237620310765
"5336",110.878113024881
"5337",152.573166564633
"5338",178.304668836134
"5339",73.429363520417
"5340",100.251907502601
"5341",134.915850201462
"5342",242.213537644546
"5343",99.9562490712449
"5344",215.961552458696
"5345",134.915850201462
"5346",211.062847177408
"5347",100.251907502601
"5348",152.573166564633
"5349",272.516337750308
"5350",154.297561136741
"5351",124.447869535553
"5352",179.950397729243
"5353",269.678142863067
"5354",202.323881303622
"5355",85.6294131040806
"5356",121.496558012576
"5357",70.8338032360446
"5358",223.456330340117
"5359",215.961552458696
"5360",173.587321327608
"5361",148.205355344474
"5362",177.486167173287
"5363",152.573166564633
"5364",81.3833214546226
"5365",372.303357708785
"5366",242.213537644546
"5367",154.297561136741
"5368",122.692175914444
"5369",187.754345071017
"5370",111.113564963596
"5371",242.213537644546
"5372",77.7651795628309
"5373",202.627727797962
"5374",89.6510244425527
"5375",149.995962224953
"5376",139.028185213322
"5377",163.40826199631
"5378",149.995962224953
"5379",157.147912105339
"5380",214.032908086784
"5381",211.062847177408
"5382",92.2243987105414
"5383",240.432234022376
"5384",187.754345071017
"5385",255.256074268573
"5386",45.1893681627211
"5387",220.567709809785
"5388",209.473660395795
"5389",220.567709809785
"5390",106.325166518032
"5391",223.456330340117
"5392",450.34516057525
"5393",93.8296857208518
"5394",89.6510244425527
"5395",59.8738324657526
"5396",155.897284125284
"5397",77.7840299829424
"5398",56.8353056293909
"5399",201.222140782313
"5400",176.570083097847
"5401",157.142052358161
"5402",266.239044083322
"5403",163.40826199631
"5404",124.447869535553
"5405",242.213537644546
"5406",106.325166518032
"5407",134.915850201462
"5408",258.3165610248
"5409",132.539979608574
"5410",122.750118434087
"5411",70.8338032360446
"5412",211.062847177408
"5413",338.560171610846
"5414",74.2590803764144
"5415",108.375982267035
"5416",125.101693058131
"5417",134.915850201462
"5418",50.4172849661679
"5419",124.782411929089
"5420",63.3643892657489
"5421",264.283766269483
"5422",69.0541152086771
"5423",96.0699589900694
"5424",214.032908086784
"5425",130.372463208369
"5426",184.006645774129
"5427",114.215534289637
"5428",99.9562490712449
"5429",175.134203440746
"5430",163.40826199631
"5431",166.525774472291
"5432",81.3833214546226
"5433",148.205355344474
"5434",184.923006851867
"5435",211.062847177408
"5436",163.40826199631
"5437",95.2638170553176
"5438",74.7937557347631
"5439",223.456330340117
"5440",92.2243987105414
"5441",173.650552017419
"5442",163.40826199631
"5443",169.142250476653
"5444",122.750118434087
"5445",186.119240802335
"5446",152.573166564633
"5447",96.0699589900694
"5448",70.8338032360446
"5449",133.616262647245
"5450",133.616262647245
"5451",138.78296408502
"5452",112.865370052266
"5453",110.878113024881
"5454",50.1110752956417
"5455",118.586641187902
"5456",110.878113024881
"5457",177.486167173287
"5458",125.101693058131
"5459",176.570083097847
"5460",95.2638170553176
"5461",192.810464867088
"5462",163.40826199631
"5463",122.692175914444
"5464",151.412530803078
"5465",108.153162666195
"5466",164.963307873352
"5467",192.810464867088
"5468",152.573166564633
"5469",161.888764881839
"5470",240.701121413345
"5471",201.222140782313
"5472",157.147912105339
"5473",164.963307873352
"5474",157.492510711755
"5475",192.810464867088
"5476",108.153162666195
"5477",164.963307873352
"5478",74.4834809520574
"5479",93.8296857208518
"5480",124.447869535553
"5481",218.465076767527
"5482",110.878113024881
"5483",96.9362447046597
"5484",149.995962224953
"5485",155.882085633096
"5486",263.237620310765
"5487",77.7651795628309
"5488",156.684566512737
"5489",148.205355344474
"5490",74.4834809520574
"5491",70.8338032360446
"5492",44.6015097601759
"5493",99.9562490712449
"5494",190.532195986678
"5495",302.042922896699
"5496",211.062847177408
"5497",113.965073254001
"5498",128.07261431177
"5499",108.153162666195
"5500",153.236205355862
"5501",113.652699348726
"5502",211.062847177408
"5503",202.323881303622
"5504",132.539979608574
"5505",82.6848500326239
"5506",153.236205355862
"5507",96.0699589900694
"5508",157.147912105339
"5509",93.2657868474082
"5510",122.067957364315
"5511",215.961552458696
"5512",87.8718832791181
"5513",151.364615670402
"5514",93.5011950928781
"5515",124.782411929089
"5516",119.059415859938
"5517",157.492510711755
"5518",157.492510711755
"5519",74.7937557347631
"5520",64.2370083589316
"5521",349.406720368694
"5522",151.412530803078
"5523",266.239044083322
"5524",112.475029690308
"5525",220.567709809785
"5526",176.570083097847
"5527",293.912775472635
"5528",121.496558012576
"5529",93.5011950928781
"5530",51.4026843025918
"5531",122.750118434087
"5532",315.372134635087
"5533",179.503855295412
"5534",56.8353056293909
"5535",125.101693058131
"5536",41.9996962268799
"5537",81.3833214546226
"5538",64.5019558935247
"5539",54.1585852626905
"5540",148.205355344474
"5541",349.406720368694
"5542",218.465076767527
"5543",89.6510244425527
"5544",108.375982267035
"5545",175.983901367139
"5546",108.153162666195
"5547",96.9362447046597
"5548",106.325166518032
"5549",136.12732234209
"5550",111.113564963596
"5551",155.882085633096
"5552",361.562585350068
"5553",89.3606092819857
"5554",151.412530803078
"5555",96.0699589900694
"5556",144.360784831837
"5557",326.637688370837
"5558",256.632971280959
"5559",125.101693058131
"5560",70.8338032360446
"5561",105.116024869835
"5562",139.012878936926
"5563",155.897284125284
"5564",51.4026843025918
"5565",173.232657239146
"5566",179.950397729243
"5567",59.6334715262979
"5568",94.70542679636
"5569",263.237620310765
"5570",144.552271749153
"5571",121.295816020281
"5572",247.294740361865
"5573",163.40826199631
"5574",58.0404454371243
"5575",106.325166518032
"5576",74.4834809520574
"5577",175.983901367139
"5578",144.552271749153
"5579",106.325166518032
"5580",223.456330340117
"5581",201.222140782313
"5582",172.552350595818
"5583",157.492510711755
"5584",184.006645774129
"5585",83.0588363966077
"5586",176.570083097847
"5587",124.782411929089
"5588",70.8338032360446
"5589",211.062847177408
"5590",262.798368334847
"5591",211.062847177408
"5592",190.532195986678
"5593",141.296299283013
"5594",164.963307873352
"5595",130.372463208369
"5596",74.4834809520574
"5597",130.372463208369
"5598",96.9362447046597
"5599",245.360902108577
"5600",122.692175914444
"5601",264.283766269483
"5602",81.3833214546226
"5603",130.759456788892
"5604",124.782411929089
"5605",179.950397729243
"5606",211.062847177408
"5607",163.40826199631
"5608",89.6510244425527
"5609",112.475029690308
"5610",114.215534289637
"5611",74.2590803764144
"5612",184.923006851867
"5613",77.7840299829424
"5614",110.878113024881
"5615",96.9362447046597
"5616",125.101693058131
"5617",149.995962224953
"5618",151.364615670402
"5619",93.5011950928781
"5620",64.6479287575996
"5621",141.296299283013
"5622",188.955494398846
"5623",215.961552458696
"5624",124.447869535553
"5625",323.467886673675
"5626",133.616262647245
"5627",149.995962224953
"5628",96.9362447046597
"5629",179.950397729243
"5630",26.2643405610539
"5631",69.0541152086771
"5632",148.205355344474
"5633",113.652699348726
"5634",74.7937557347631
"5635",84.8195966551447
"5636",96.9362447046597
"5637",147.371614757809
"5638",179.950397729243
"5639",70.8338032360446
"5640",280.027090409358
"5641",173.650552017419
"5642",122.067957364315
"5643",136.12732234209
"5644",175.370843275589
"5645",122.067957364315
"5646",175.370843275589
"5647",105.116024869835
"5648",50.4172849661679
"5649",125.643606807186
"5650",106.261001015561
"5651",202.323881303622
"5652",71.0416856387684
"5653",95.2638170553176
"5654",81.3833214546226
"5655",186.119240802335
"5656",154.297561136741
"5657",151.412530803078
"5658",214.032908086784
"5659",148.205355344474
"5660",96.3737526632042
"5661",85.6294131040806
"5662",93.8296857208518
"5663",263.237620310765
"5664",169.142250476653
"5665",108.153162666195
"5666",211.062847177408
"5667",122.750118434087
"5668",36.336467438259
"5669",269.678142863067
"5670",84.8195966551447
"5671",71.0416856387684
"5672",96.8257935729829
"5673",184.923006851867
"5674",134.915850201462
"5675",95.2638170553176
"5676",41.3660987518986
"5677",201.222140782313
"5678",83.0588363966077
"5679",85.2678158930501
"5680",187.754345071017
"5681",130.759456788892
"5682",163.40826199631
"5683",106.325166518032
"5684",134.915850201462
"5685",92.2243987105414
"5686",134.915850201462
"5687",202.323881303622
"5688",23.305889781934
"5689",133.616262647245
"5690",122.692175914444
"5691",111.113564963596
"5692",144.360784831837
"5693",81.3833214546226
"5694",122.692175914444
"5695",51.4026843025918
"5696",45.1893681627211
"5697",202.627727797962
"5698",33.8649380188411
"5699",44.3385698781656
"5700",83.0588363966077
"5701",187.754345071017
"5702",133.669923288522
"5703",437.399807875456
"5704",81.2609374729239
"5705",89.6510244425527
"5706",178.304668836134
"5707",112.475029690308
"5708",211.062847177408
"5709",96.8257935729829
"5710",49.0273096012434
"5711",96.9362447046597
"5712",124.447869535553
"5713",163.40826199631
"5714",122.692175914444
"5715",81.3833214546226
"5716",152.573166564633
"5717",152.573166564633
"5718",63.7483847928215
"5719",247.294740361865
"5720",163.40826199631
"5721",114.215534289637
"5722",122.692175914444
"5723",93.8296857208518
"5724",59.4143902877544
"5725",133.519769474251
"5726",187.754345071017
"5727",221.999060639443
"5728",166.525774472291
"5729",130.372463208369
"5730",178.304668836134
"5731",84.0648207295547
"5732",187.754345071017
"5733",108.153162666195
"5734",215.961552458696
"5735",192.973747076561
"5736",114.755137939376
"5737",77.7840299829424
"5738",85.2678158930501
"5739",77.7799145239955
"5740",77.7651795628309
"5741",263.237620310765
"5742",96.8257935729829
"5743",81.3833214546226
"5744",108.153162666195
"5745",133.616262647245
"5746",74.2590803764144
"5747",215.961552458696
"5748",111.113564963596
"5749",211.062847177408
"5750",106.11633450612
"5751",112.475029690308
"5752",169.142250476653
"5753",139.028185213322
"5754",207.8097526774
"5755",59.6334715262979
"5756",92.2243987105414
"5757",95.2638170553176
"5758",125.101693058131
"5759",128.07261431177
"5760",128.07261431177
"5761",157.147912105339
"5762",117.462733132398
"5763",125.101693058131
"5764",77.7651795628309
"5765",93.8296857208518
"5766",218.465076767527
"5767",77.7840299829424
"5768",214.032908086784
"5769",582.351567877162
"5770",105.116024869835
"5771",125.101693058131
"5772",42.3824593574127
"5773",85.6294131040806
"5774",114.215534289637
"5775",108.153162666195
"5776",269.678142863067
"5777",41.9495422459273
"5778",117.462733132398
"5779",95.2638170553176
"5780",100.251907502601
"5781",117.462733132398
"5782",39.5357412130457
"5783",125.193691869087
"5784",214.032908086784
"5785",144.552271749153
"5786",263.237620310765
"5787",133.669923288522
"5788",233.619407551693
"5789",151.412530803078
"5790",99.978668640412
"5791",85.2678158930501
"5792",154.297561136741
"5793",29.8605299399505
"5794",157.04262701556
"5795",92.2243987105414
"5796",125.101693058131
"5797",64.6479287575996
"5798",59.6334715262979
"5799",153.236205355862
"5800",124.447869535553
"5801",132.190546105722
"5802",69.0541152086771
"5803",138.78296408502
"5804",108.153162666195
"5805",211.062847177408
"5806",89.3606092819857
"5807",85.2678158930501
"5808",242.213537644546
"5809",51.7297449428015
"5810",70.8338032360446
"5811",179.950397729243
"5812",95.2638170553176
"5813",130.372463208369
"5814",144.552271749153
"5815",136.12732234209
"5816",141.296299283013
"5817",201.222140782313
"5818",148.205355344474
"5819",148.205355344474
"5820",122.750118434087
"5821",79.2530394549715
"5822",141.296299283013
"5823",56.2647195927331
"5824",37.219023628975
"5825",255.256074268573
"5826",252.175930726837
"5827",138.78296408502
"5828",211.062847177408
"5829",81.3833214546226
"5830",128.07261431177
"5831",111.113564963596
"5832",175.370843275589
"5833",92.2243987105414
"5834",112.475029690308
"5835",153.236205355862
"5836",117.462733132398
"5837",224.733966066885
"5838",394.271309413441
"5839",130.635541496756
"5840",323.467886673675
"5841",207.545140046357
"5842",122.692175914444
"5843",81.3833214546226
"5844",104.255610804627
"5845",293.912775472635
"5846",182.11771237201
"5847",41.9996962268799
"5848",38.1625634024354
"5849",263.237620310765
"5850",179.950397729243
"5851",269.678142863067
"5852",130.372463208369
"5853",163.40826199631
"5854",95.2638170553176
"5855",212.258839374734
"5856",218.465076767527
"5857",117.462733132398
"5858",302.042922896699
"5859",116.11645101677
"5860",75.2994826403243
"5861",179.950397729243
"5862",122.750118434087
"5863",122.067957364315
"5864",107.911779725708
"5865",202.323881303622
"5866",144.360784831837
"5867",154.297561136741
"5868",264.283766269483
"5869",187.754345071017
"5870",69.0541152086771
"5871",79.2530394549715
"5872",130.372463208369
"5873",242.213537644546
"5874",96.3737526632042
"5875",132.539979608574
"5876",84.8195966551447
"5877",95.2638170553176
"5878",169.142250476653
"5879",93.5011950928781
"5880",93.5011950928781
"5881",269.678142863067
"5882",22.2700472756161
"5883",218.465076767527
"5884",214.032908086784
"5885",89.6510244425527
"5886",241.103809684969
"5887",44.6015097601759
"5888",130.372463208369
"5889",122.067957364315
"5890",164.963307873352
"5891",247.294740361865
"5892",317.817442847687
"5893",74.4834809520574
"5894",202.323881303622
"5895",178.304668836134
"5896",190.532195986678
"5897",85.6294131040806
"5898",192.810464867088
"5899",199.532678645389
"5900",173.587321327608
"5901",216.98041965326
"5902",242.213537644546
"5903",88.7206283162328
"5904",122.692175914444
"5905",169.142250476653
"5906",114.755137939376
"5907",95.2638170553176
"5908",96.8257935729829
"5909",77.7651795628309
"5910",115.655786615272
"5911",51.4026843025918
"5912",220.567709809785
"5913",156.684566512737
"5914",69.0541152086771
"5915",144.360784831837
"5916",184.006645774129
"5917",114.755137939376
"5918",136.821232305206
"5919",96.0699589900694
"5920",223.456330340117
"5921",55.7013244048213
"5922",141.296299283013
"5923",130.990642798436
"5924",157.492510711755
"5925",124.447869535553
"5926",291.951095162162
"5927",187.754345071017
"5928",187.754345071017
"5929",144.552271749153
"5930",144.360784831837
"5931",77.7651795628309
"5932",202.627727797962
"5933",93.5011950928781
"5934",84.6224575898135
"5935",154.297561136741
"5936",139.012878936926
"5937",186.119240802335
"5938",202.323881303622
"5939",41.9495422459273
"5940",148.205355344474
"5941",144.552271749153
"5942",124.447869535553
"5943",156.684566512737
"5944",153.236205355862
"5945",130.635541496756
"5946",264.283766269483
"5947",114.215534289637
"5948",95.2638170553176
"5949",60.2290658193083
"5950",108.153162666195
"5951",110.878113024881
"5952",70.8338032360446
"5953",184.923006851867
"5954",92.2243987105414
"5955",153.236205355862
"5956",96.9362447046597
"5957",230.375441060516
"5958",114.215534289637
"5959",114.215534289637
"5960",122.067957364315
"5961",175.370843275589
"5962",325.469130071353
"5963",316.760992698172
"5964",161.888764881839
"5965",175.370843275589
"5966",175.370843275589
"5967",173.587321327608
"5968",117.462733132398
"5969",125.101693058131
"5970",138.78296408502
"5971",71.0416856387684
"5972",187.754345071017
"5973",361.562585350068
"5974",67.2128343831336
"5975",184.923006851867
"5976",41.9996962268799
"5977",112.475029690308
"5978",149.995962224953
"5979",263.237620310765
"5980",148.821527509773
"5981",312.167754057442
"5982",216.98041965326
"5983",272.516337750308
"5984",230.375441060516
"5985",173.650552017419
"5986",214.032908086784
"5987",202.627727797962
"5988",215.961552458696
"5989",179.950397729243
"5990",266.239044083322
"5991",152.573166564633
"5992",147.371614757809
"5993",214.032908086784
"5994",85.6294131040806
"5995",122.067957364315
"5996",199.532678645389
"5997",44.6015097601759
"5998",149.995962224953
"5999",323.467886673675
"6000",179.950397729243
"6001",184.923006851867
"6002",71.2399029412783
"6003",130.372463208369
"6004",175.370843275589
"6005",141.296299283013
"6006",177.486167173287
"6007",184.006645774129
"6008",154.297561136741
"6009",141.296299283013
"6010",187.754345071017
"6011",175.983901367139
"6012",169.142250476653
"6013",64.3346986970086
"6014",70.8338032360446
"6015",187.754345071017
"6016",144.360784831837
"6017",144.360784831837
"6018",92.2243987105414
"6019",164.963307873352
"6020",242.213537644546
"6021",83.0588363966077
"6022",144.552271749153
"6023",29.4550397752628
"6024",290.596098664425
"6025",152.573166564633
"6026",226.316524493065
"6027",175.370843275589
"6028",114.755137939376
"6029",133.616262647245
"6030",224.733966066885
"6031",144.360784831837
"6032",83.0588363966077
"6033",37.9868549316104
"6034",114.215534289637
"6035",175.370843275589
"6036",184.923006851867
"6037",144.552271749153
"6038",152.573166564633
"6039",187.754345071017
"6040",122.692175914444
"6041",163.40826199631
"6042",319.90929337732
"6043",85.9702332140678
"6044",49.6924336214958
"6045",166.525774472291
"6046",124.447869535553
"6047",93.2657868474082
"6048",461.484460408418
"6049",242.213537644546
"6050",105.116024869835
"6051",106.325166518032
"6052",125.101693058131
"6053",111.113564963596
"6054",35.1482386805742
"6055",220.567709809785
"6056",104.255610804627
"6057",121.496558012576
"6058",88.7206283162328
"6059",103.461326447376
"6060",176.570083097847
"6061",212.476115675086
"6062",176.570083097847
"6063",144.552271749153
"6064",125.101693058131
"6065",114.215534289637
"6066",122.750118434087
"6067",252.175930726837
"6068",124.782411929089
"6069",199.320250861923
"6070",266.239044083322
"6071",257.056426384223
"6072",139.012878936926
"6073",100.251907502601
"6074",96.9362447046597
"6075",312.167754057442
"6076",189.164214140523
"6077",85.6294131040806
"6078",160.877668239284
"6079",122.067957364315
"6080",64.5019558935247
"6081",536.981155268634
"6082",114.215534289637
"6083",393.092358315651
"6084",187.754345071017
"6085",58.0404454371243
"6086",211.062847177408
"6087",122.750118434087
"6088",92.2243987105414
"6089",184.006645774129
"6090",105.116024869835
"6091",96.3737526632042
"6092",182.11771237201
"6093",110.878113024881
"6094",133.669923288522
"6095",189.164214140523
"6096",83.0588363966077
"6097",122.692175914444
"6098",122.750118434087
"6099",156.684566512737
"6100",108.153162666195
"6101",141.296299283013
"6102",257.056426384223
"6103",212.258839374734
"6104",144.360784831837
"6105",93.8296857208518
"6106",122.067957364315
"6107",125.101693058131
"6108",7.09294540173703
"6109",240.432234022376
"6110",228.857992719213
"6111",148.205355344474
"6112",122.750118434087
"6113",119.099507151667
"6114",71.0416856387684
"6115",69.0541152086771
"6116",139.012878936926
"6117",184.923006851867
"6118",155.897284125284
"6119",85.2678158930501
"6120",124.447869535553
"6121",157.492510711755
"6122",147.660840403503
"6123",155.897284125284
"6124",81.3833214546226
"6125",122.750118434087
"6126",157.142052358161
"6127",105.069393863876
"6128",93.8296857208518
"6129",45.1893681627211
"6130",130.372463208369
"6131",85.2678158930501
"6132",48.4941111041017
"6133",173.587321327608
"6134",179.950397729243
"6135",61.8895673125587
"6136",138.78296408502
"6137",179.503855295412
"6138",85.9702332140678
"6139",233.525131898577
"6140",123.953287132989
"6141",130.759456788892
"6142",114.215534289637
"6143",114.755137939376
"6144",54.1585852626905
"6145",124.782411929089
"6146",164.963307873352
"6147",263.237620310765
"6148",141.849502030127
"6149",106.325166518032
"6150",115.655786615272
"6151",280.027090409358
"6152",67.2128343831336
