"","k"
"376",0.00297934428883146
"377",0.0036916291285311
"378",0.00399299258198779
"379",0.00490559326673873
"380",0.00388711826928667
"381",0.00602045935064036
"382",0.00416233954133348
"383",0.00554059112261686
"384",0.00541193929594438
"385",0.00641498446182979
"386",0.00352118733990719
"387",0.00238524774352786
"388",0.00374814675326775
"389",0.00480158600882772
"390",0.00248781706049011
"391",0.00260329262292468
"392",0.00640805087648579
"393",0.00982132358570267
"394",0.00474470434417792
"395",0.00474470434417792
"396",0.00243282262475397
"397",0.00590085035366108
"398",0.00286170011258816
"399",0.00372359173025398
"400",0.00285344445862987
"401",0.00536209453797533
"402",0.00424179135833722
"403",0.00221897988381483
"404",0.00299782710538562
"405",0.00452160274242194
"406",0.00554059112261686
"407",0.00388711826928667
"408",0.00474470434417792
"409",0.00424179135833722
"410",0.00300891344655004
"411",0.00606865555717496
"412",0.00494404463595034
"413",0.00466147781181273
"414",0.00334744377731672
"415",0.00354301999366262
"416",0.0034466651215696
"417",0.00715044165267857
"418",0.0036916291285311
"419",0.00285344445862987
"420",0.00466147781181273
"421",0.00625134701349012
"422",0.00312154607528351
"423",0.00474470434417792
"424",0.00360271314858897
"425",0.00536209453797533
"426",0.00248781706049011
"427",0.00347309796073812
"428",0.0044920903883337
"429",0.00554059112261686
"430",0.0036916291285311
"431",0.00576659386703458
"432",0.00592679038945666
"433",0.00229328827364113
"434",0.00576659386703458
"435",0.00378190280246693
"436",0.00325309062358505
"437",0.00347383799309335
"438",0.00474470434417792
"439",0.00513254053086283
"440",0.00198293184912261
"441",0.00419109314911348
"442",0.00891101439460638
"443",0.00342075533436207
"444",0.00419109314911348
"445",0.0036916291285311
"446",0.00457777591143318
"447",0.00554059112261686
"448",0.00554059112261686
"449",0.00573093986984998
"450",0.00443920642204293
"451",0.00354301999366262
"452",0.00490559326673873
"453",0.00514788372237106
"454",0.00416233954133348
"455",0.00243282262475397
"456",0.00287049536372716
"457",0.00488717581384303
"458",0.00312154607528351
"459",0.00516093916118942
"460",0.00474470434417792
"461",0.00415315282482724
"462",0.00360415785284878
"463",0.00576659386703458
"464",0.00426120599821988
"465",0.00426120599821988
"466",0.0036916291285311
"467",0.00564041254582052
"468",0.00524219556546927
"469",0.00395226817383057
"470",0.00403952385496613
"471",0.00424179135833722
"472",0.00374814675326775
"473",0.00394337862154808
"474",0.00238524774352786
"475",0.00371309758358147
"476",0.00308169447534983
"477",0.00536209453797533
"478",0.00243282262475397
"479",0.00271542823420746
"480",0.00260329262292468
"481",0.00409485423257074
"482",0.00525896957533313
"483",0.00347309796073812
"484",0.00419109314911348
"485",0.00254167355225751
"486",0.00412389982156327
"487",0.0035709807164906
"488",0.00471607268181968
"489",0.00419109314911348
"490",0.00296183164511581
"491",0.00774637234443089
