"","alpha"
"4767",0.815879373733023
"4768",2.05603148049869
"4769",3585.84097707182
"4770",0.754825453116353
"4771",995.150323111363
"4772",8271.11286025144
"4773",7538.096745959
"4774",0.605753549959216
"4775",0.63470040694275
"4776",3043.72052978706
"4777",22114.3735584039
"4778",10894.0021121599
"4779",14478.2861973349
"4780",1.030721861657
"4781",0.331913585058451
"4782",388.662754921141
"4783",0.845483705391309
"4784",4.03593632088315
"4785",3043.72052978706
"4786",3043.72052978706
"4787",3585.84097707182
"4788",14478.2861973349
"4789",8855.6155178481
"4790",2213.17348836746
"4791",16046.5367668576
"4792",0.562195903914954
"4793",3.16017585353735
"4794",1.48598576168991
"4795",8372.68695747764
"4796",3.16017585353735
"4797",6552.21065819161
"4798",1.16446658145586
"4799",0.990155584256167
"4800",10539.744470078
"4801",0.918897366493699
"4802",15142.854732648
"4803",1.16446658145586
"4804",15142.854732648
"4805",0.486367774091058
"4806",21995.5165286438
"4807",6807.26109724025
"4808",3585.84097707182
"4809",2633.31034706123
"4810",10539.744470078
"4811",251.342033318108
"4812",3043.72052978706
"4813",4312.34304220335
"4814",9220.31208306689
"4815",6417.18216155845
"4816",8372.68695747764
"4817",11.49109622564
"4818",1.0979700843208
"4819",1.0979700843208
"4820",10138.6761869345
"4821",2.95362719779502
"4822",7386.05361274024
"4823",0.490431459602841
"4824",15299.7358532875
"4825",3857.57844078927
"4826",0.604863375608001
"4827",1.23526373642676
"4828",1.50594610998397
"4829",4.58507296592562
"4830",7386.05361274024
"4831",0.601176632397337
"4832",21995.5165286438
"4833",0.837225584856119
"4834",5.99455163921656
"4835",5485.55680776442
"4836",4.09154357912569
"4837",815.364410971753
"4838",0.802895287119714
"4839",1.16446658145586
"4840",14478.2861973349
"4841",21995.5165286438
"4842",0.418175014714756
"4843",0.894559693166585
"4844",5172.29713744934
"4845",3857.57844078927
"4846",9220.31208306689
"4847",7401.11231471687
"4848",2329.60092042091
"4849",13389.1190577794
"4850",0.477693054497345
"4851",9.33364759239734
"4852",12510.2048642835
"4853",24320.5439408102
"4854",0.429694073761915
"4855",10356.4311354918
"4856",2.12346904991041
"4857",2.14641504757567
"4858",0.609906355804134
"4859",9220.31208306689
"4860",1.08340997600048
"4861",1.59925343733749
"4862",1134.79495507789
"4863",6417.18216155845
"4864",5.32526937770923
"4865",2.45074587603692
"4866",13389.1190577794
"4867",0.579679396452257
"4868",1.59925343733749
"4869",6552.21065819161
"4870",301.593919076618
"4871",16046.5367668576
"4872",5.32526937770923
"4873",5.37884742775844
"4874",4499.38455662663
"4875",1798.06985654132
"4876",0.458846681197042
"4877",1.0979700843208
"4878",251.342033318108
"4879",24320.5439408102
"4880",31.5789966396029
"4881",14478.2861973349
"4882",1.96426837517328
"4883",9220.31208306689
"4884",0.609906355804134
"4885",3043.72052978706
"4886",13389.1190577794
"4887",0.673748783768527
"4888",0.689724699189374
"4889",9220.31208306689
"4890",5.50547003898248
"4891",10138.6761869345
"4892",18050.8893969539
"4893",0.922691780399738
"4894",6.94282530065884
"4895",3585.84097707182
"4896",3043.72052978706
"4897",27949.9813256344
"4898",0.283944016834238
"4899",1.50594610998397
"4900",10138.6761869345
"4901",0.575231945545154
"4902",4.89627302274882
"4903",1149.14639288679
"4904",14478.2861973349
"4905",11831.7434436283
"4906",0.577197398776679
"4907",8372.68695747764
"4908",4.03593632088315
"4909",0.862412461479308
"4910",10539.744470078
"4911",1.48598576168991
"4912",13389.1190577794
"4913",10539.744470078
"4914",0.815879373733023
"4915",14478.2861973349
"4916",0.820055849928347
"4917",7401.11231471687
"4918",4.58507296592562
"4919",1.57859391769973
"4920",3857.57844078927
"4921",2.95477654327555
"4922",1.16777222871604
"4923",1.7566213237072
"4924",4.03593632088315
"4925",995.150323111363
"4926",251.342033318108
"4927",2961.41563007118
"4928",1.7787012560849
"4929",0.562195903914954
"4930",31705.972092404
"4931",0.824875761171408
"4932",0.994597239090037
"4933",4.58507296592562
"4934",0.373269390202395
"4935",6498.27974291118
"4936",1.52564377107323
"4937",0.815879373733023
"4938",3271.02775495593
"4939",1.0979700843208
"4940",14478.2861973349
"4941",7000.45888983478
"4942",9220.31208306689
"4943",6498.27974291118
"4944",1.08340997600048
"4945",16046.5367668576
"4946",1.08593268924292
"4947",1.67502633143017
"4948",4.03593632088315
"4949",10539.744470078
"4950",4749.59589475677
"4951",1.16777222871604
"4952",0.712421989889765
"4953",27949.9813256344
"4954",0.820055849928347
"4955",5172.29713744934
"4956",0.768589557203776
"4957",2.45074587603692
"4958",12159.319011867
"4959",4499.38455662663
"4960",6.94282530065884
"4961",6498.27974291118
"4962",1.53007128553864
"4963",0.52890718183281
"4964",0.894559693166585
"4965",10539.744470078
"4966",3.21585397885859
"4967",5.32526937770923
"4968",7000.45888983478
"4969",10225.3087023352
"4970",995.150323111363
"4971",1.08340997600048
"4972",13084.1751988487
"4973",0.377926293189162
"4974",1.08593268924292
"4975",27949.9813256344
"4976",13389.1190577794
"4977",1.16711428693532
"4978",0.609906355804134
"4979",0.579679396452257
"4980",4.58507296592562
"4981",13389.1190577794
"4982",2633.31034706123
"4983",1472.89474033712
"4984",2.45074587603692
"4985",0.995766581367851
"4986",2.95362719779502
"4987",4.03593632088315
"4988",10138.6761869345
"4989",2213.17348836746
"4990",7506.59372435631
"4991",0.939302378220558
"4992",0.490431459602841
"4993",12510.2048642835
"4994",10138.6761869345
"4995",251.342033318108
"4996",1345.99569796561
"4997",11831.7434436283
"4998",9220.31208306689
"4999",27949.9813256344
"5000",1.16446658145586
"5001",2.45074587603692
"5002",1.16711428693532
"5003",7401.11231471687
"5004",3857.57844078927
"5005",11831.7434436283
"5006",3271.02775495593
"5007",0.745329047468737
"5008",1.53007128553864
"5009",5.37884742775844
"5010",5012.41146774855
"5011",13389.1190577794
"5012",3271.02775495593
"5013",5.50547003898248
"5014",1.50594610998397
"5015",3043.72052978706
"5016",5.50547003898248
"5017",1.08593268924292
"5018",5.32526937770923
"5019",5012.41146774855
"5020",0.506120516908188
"5021",22114.3735584039
"5022",10539.744470078
"5023",21995.5165286438
"5024",5333.53600658563
"5025",16046.5367668576
"5026",2.95477654327555
"5027",0.605753549959216
"5028",4179.07291143091
"5029",0.815879373733023
"5030",2.45074587603692
"5031",0.339435656495475
"5032",6417.18216155845
"5033",16046.5367668576
"5034",10225.3087023352
"5035",5485.55680776442
"5036",0.696714519676241
"5037",0.498883561631862
"5038",7386.05361274024
"5039",27949.9813256344
"5040",0.802895287119714
"5041",4.03593632088315
"5042",7401.11231471687
"5043",13084.1751988487
"5044",2633.31034706123
"5045",2.14641504757567
"5046",1.08593268924292
"5047",1.96426837517328
"5048",12634.7557822374
"5049",2.12346904991041
"5050",2.95362719779502
"5051",2633.31034706123
"5052",0.990155584256167
"5053",1265.71618236418
"5054",1.08340997600048
"5055",1.48598576168991
"5056",4.58507296592562
"5057",1.0979700843208
"5058",4499.38455662663
"5059",0.4087931786362
"5060",0.845483705391309
"5061",9.33364759239734
"5062",4312.34304220335
"5063",0.802895287119714
"5064",0.439421320104766
"5065",15299.7358532875
"5066",15299.7358532875
"5067",16108.3990475276
"5068",1.43249956395572
"5069",3.16017585353735
"5070",2.95362719779502
"5071",11831.7434436283
"5072",21995.5165286438
"5073",5485.55680776442
"5074",1.16711428693532
"5075",5333.53600658563
"5076",0.569635871040163
"5077",0.605753549959216
"5078",3585.84097707182
"5079",7401.11231471687
"5080",7000.45888983478
"5081",16108.3990475276
"5082",10894.0021121599
"5083",1.84549576880239
"5084",0.754825453116353
"5085",2.14641504757567
"5086",1.32090314599132
"5087",12159.319011867
"5088",0.815879373733023
"5089",0.815879373733023
"5090",0.35160252120016
"5091",0.422102408939263
"5092",0.802895287119714
"5093",5012.41146774855
"5094",3.14785493237451
"5095",11831.7434436283
"5096",5.32526937770923
"5097",8240.83286372788
"5098",4.03593632088315
"5099",0.990155584256167
"5100",1.66240740024944
"5101",0.63470040694275
"5102",15142.854732648
"5103",14478.2861973349
"5104",0.418175014714756
"5105",1149.14639288679
"5106",9220.31208306689
"5107",7386.05361274024
"5108",6807.26109724025
"5109",1.32438832901204
"5110",1904.65268688282
"5111",1.52564377107323
"5112",0.673748783768527
"5113",5485.55680776442
"5114",0.305018504792867
"5115",5333.53600658563
"5116",24320.5439408102
"5117",2.12346904991041
"5118",0.575231945545154
"5119",13084.1751988487
"5120",16046.5367668576
"5121",1.16711428693532
"5122",3247.19869484138
"5123",10539.744470078
"5124",1040.1594307291
"5125",0.52890718183281
"5126",7386.05361274024
"5127",6498.27974291118
"5128",18050.8893969539
"5129",2.69014374322049
"5130",3043.72052978706
"5131",2.95362719779502
"5132",2961.41563007118
"5133",3857.57844078927
"5134",2.95477654327555
"5135",21995.5165286438
"5136",0.515916414298836
"5137",475.00150499285
"5138",0.490431459602841
"5139",0.673748783768527
"5140",21995.5165286438
"5141",1527.98162883039
"5142",2.95477654327555
"5143",1066.77761145362
"5144",2.45074587603692
"5145",2213.17348836746
"5146",5.99455163921656
"5147",904.36742456363
"5148",32.9618358212066
"5149",1.81006020603948
"5150",301.593919076618
"5151",16046.5367668576
"5152",21995.5165286438
"5153",5012.41146774855
"5154",18550.2956093692
"5155",0.820055849928347
"5156",1.96426837517328
"5157",3906.07098916794
"5158",995.150323111363
"5159",10894.0021121599
"5160",0.696714519676241
"5161",3585.84097707182
"5162",3.16017585353735
"5163",3043.72052978706
"5164",361.860450951858
"5165",4.03593632088315
"5166",2.14641504757567
"5167",2.12346904991041
"5168",10539.744470078
"5169",3232.58031248093
"5170",12460.1666620074
"5171",0.605753549959216
"5172",16046.5367668576
"5173",3.2293061672825
"5174",5.37884742775844
"5175",12510.2048642835
"5176",1.27785447006653
"5177",0.487213433985713
"5178",1.08340997600048
"5179",0.490431459602841
"5180",1.08340997600048
"5181",0.546311328347941
"5182",10138.6761869345
"5183",0.862412461479308
"5184",9220.31208306689
"5185",2291.37069172547
"5186",10138.6761869345
"5187",27949.9813256344
"5188",3043.72052978706
"5189",8271.11286025144
"5190",1.50594610998397
"5191",995.150323111363
"5192",3043.72052978706
"5193",12510.2048642835
"5194",1.96426837517328
"5195",1.67502633143017
"5196",1066.77761145362
"5197",7401.11231471687
"5198",1.52564377107323
"5199",21995.5165286438
"5200",8009.08328189387
"5201",2.69014374322049
"5202",3249.97566369385
"5203",4.03593632088315
"5204",3043.72052978706
"5205",1.16446658145586
"5206",7000.45888983478
"5207",8271.11286025144
"5208",1.17606359697604
"5209",0.422102408939263
"5210",4.58507296592562
"5211",2.95477654327555
"5212",1.50594610998397
"5213",0.63470040694275
"5214",0.4087931786362
"5215",1.96426837517328
"5216",3857.57844078927
"5217",4.03593632088315
"5218",8855.6155178481
"5219",4499.38455662663
"5220",27949.9813256344
"5221",10889.5995371543
"5222",0.754825453116353
"5223",0.745329047468737
"5224",2213.17348836746
"5225",10225.3087023352
"5226",0.609906355804134
"5227",0.556485809130361
"5228",2.72021595892743
"5229",0.418175014714756
"5230",0.412460220730519
"5231",5.99455163921656
"5232",5.32526937770923
"5233",1.57859391769973
"5234",10356.4311354918
"5235",1.59925343733749
"5236",2.05603148049869
"5237",4.03593632088315
"5238",14478.2861973349
"5239",0.802895287119714
"5240",0.535371947980304
"5241",5485.55680776442
"5242",0.412460220730519
"5243",1.59925343733749
"5244",1.50594610998397
"5245",6552.21065819161
"5246",0.490346459240314
"5247",21995.5165286438
"5248",21995.5165286438
"5249",3857.57844078927
"5250",3043.72052978706
"5251",0.745329047468737
"5252",4.03593632088315
"5253",0.690399788249348
"5254",3857.57844078927
"5255",4.03593632088315
"5256",2213.17348836746
"5257",3271.02775495593
"5258",0.52890718183281
"5259",8716.85352438513
"5260",1.81963596619648
"5261",22114.3735584039
"5262",1904.65268688282
"5263",1.16446658145586
"5264",7000.45888983478
"5265",7386.05361274024
"5266",3.16017585353735
"5267",5.32526937770923
"5268",2288.92066095941
"5269",7000.45888983478
"5270",22114.3735584039
"5271",15299.7358532875
"5272",0.802895287119714
"5273",0.477693054497345
"5274",9.33364759239734
"5275",3376.89682036287
"5276",2.14641504757567
"5277",3043.72052978706
"5278",0.721953344202758
"5279",5333.53600658563
"5280",16046.5367668576
"5281",16108.3990475276
"5282",11831.7434436283
"5283",2.14641504757567
"5284",0.689724699189374
"5285",10138.6761869345
"5286",3043.72052978706
"5287",11831.5696634094
"5288",2961.41563007118
"5289",21995.5165286438
"5290",31705.972092404
"5291",27949.9813256344
"5292",2.14641504757567
"5293",0.458846681197042
"5294",10539.744470078
"5295",15142.854732648
"5296",10356.4311354918
"5297",2329.60092042091
"5298",6061.91848054736
"5299",11831.7434436283
"5300",8855.6155178481
"5301",1.50594610998397
"5302",877.742304919686
"5303",3043.72052978706
"5304",4499.38455662663
"5305",5485.55680776442
"5306",5843.86751341856
"5307",7538.096745959
"5308",1.08593268924292
"5309",1.08593268924292
"5310",0.549479081201127
"5311",0.922691780399738
"5312",0.768589557203776
"5313",0.711757579132534
"5314",2213.17348836746
"5315",0.820055849928347
"5316",251.342033318108
"5317",1.16711428693532
"5318",9220.31208306689
"5319",0.609906355804134
"5320",1.40698192730135
"5321",2.69014374322049
"5322",1345.99569796561
"5323",7000.45888983478
"5324",0.918897366493699
"5325",24320.5439408102
"5326",1.99700863601936
"5327",388.662754921141
"5328",16046.5367668576
"5329",0.745329047468737
"5330",27949.9813256344
"5331",32.9618358212066
"5332",5.37884742775844
"5333",3585.84097707182
"5334",16046.5367668576
"5335",2961.41563007118
"5336",15142.854732648
"5337",18050.8893969539
"5338",4499.38455662663
"5339",1.57859391769973
"5340",16108.3990475276
"5341",388.662754921141
"5342",15299.7358532875
"5343",0.839732125416688
"5344",2.69014374322049
"5345",388.662754921141
"5346",11831.7434436283
"5347",16108.3990475276
"5348",18050.8893969539
"5349",233.462223325529
"5350",5485.55680776442
"5351",0.820055849928347
"5352",2.95362719779502
"5353",6.94282530065884
"5354",1.08340997600048
"5355",5.99455163921656
"5356",2.95477654327555
"5357",12159.319011867
"5358",2633.31034706123
"5359",2.69014374322049
"5360",10894.0021121599
"5361",3.16017585353735
"5362",3.21585397885859
"5363",18050.8893969539
"5364",24320.5439408102
"5365",904.36742456363
"5366",15299.7358532875
"5367",5485.55680776442
"5368",4.03593632088315
"5369",7401.11231471687
"5370",2213.17348836746
"5371",15299.7358532875
"5372",0.802895287119714
"5373",10225.3087023352
"5374",0.609906355804134
"5375",4.58507296592562
"5376",0.50513704158466
"5377",27949.9813256344
"5378",4.58507296592562
"5379",5172.29713744934
"5380",9220.31208306689
"5381",11831.7434436283
"5382",1.59925343733749
"5383",0.709896046230673
"5384",7401.11231471687
"5385",5012.41146774855
"5386",0.331913585058451
"5387",3857.57844078927
"5388",4523.27000725835
"5389",3857.57844078927
"5390",1.08593268924292
"5391",2633.31034706123
"5392",872.793067871636
"5393",0.673748783768527
"5394",0.609906355804134
"5395",0.758843029078492
"5396",251.342033318108
"5397",12460.1666620074
"5398",0.690399788249348
"5399",6807.26109724025
"5400",3585.84097707182
"5401",32.9618358212066
"5402",2297.68304655593
"5403",27949.9813256344
"5404",0.820055849928347
"5405",15299.7358532875
"5406",1.08593268924292
"5407",388.662754921141
"5408",2821.64349582026
"5409",9.33364759239734
"5410",5.32526937770923
"5411",12159.319011867
"5412",11831.7434436283
"5413",3025.61929920574
"5414",1798.06985654132
"5415",1.23526373642676
"5416",21995.5165286438
"5417",388.662754921141
"5418",0.946824614449725
"5419",0.815879373733023
"5420",8064.40164420703
"5421",4.89627302274882
"5422",1.16777222871604
"5423",2.05603148049869
"5424",9220.31208306689
"5425",13389.1190577794
"5426",5.37884742775844
"5427",12510.2048642835
"5428",0.839732125416688
"5429",0.429461680318589
"5430",27949.9813256344
"5431",10356.4311354918
"5432",24320.5439408102
"5433",3.16017585353735
"5434",7386.05361274024
"5435",11831.7434436283
"5436",27949.9813256344
"5437",2.14641504757567
"5438",0.712421989889765
"5439",2633.31034706123
"5440",1.59925343733749
"5441",1.7566213237072
"5442",27949.9813256344
"5443",1.48598576168991
"5444",5.32526937770923
"5445",2987.54921959081
"5446",18050.8893969539
"5447",2.05603148049869
"5448",12159.319011867
"5449",1.16711428693532
"5450",1.16711428693532
"5451",1.5583310754205
"5452",0.562195903914954
"5453",15142.854732648
"5454",0.373269390202395
"5455",0.657351512923509
"5456",15142.854732648
"5457",3.21585397885859
"5458",21995.5165286438
"5459",3585.84097707182
"5460",2.14641504757567
"5461",0.745329047468737
"5462",27949.9813256344
"5463",4.03593632088315
"5464",7000.45888983478
"5465",3043.72052978706
"5466",1.16446658145586
"5467",0.745329047468737
"5468",18050.8893969539
"5469",1.0177648566331
"5470",5203.53314323718
"5471",6807.26109724025
"5472",5172.29713744934
"5473",1.16446658145586
"5474",0.862412461479308
"5475",0.745329047468737
"5476",3043.72052978706
"5477",1.16446658145586
"5478",1.52564377107323
"5479",0.673748783768527
"5480",0.820055849928347
"5481",4.09154357912569
"5482",15142.854732648
"5483",16046.5367668576
"5484",4.58507296592562
"5485",9313.78697400544
"5486",2961.41563007118
"5487",0.802895287119714
"5488",0.824875761171408
"5489",3.16017585353735
"5490",1.52564377107323
"5491",12159.319011867
"5492",0.477693054497345
"5493",0.839732125416688
"5494",1472.89474033712
"5495",4312.34304220335
"5496",11831.7434436283
"5497",0.294377675679218
"5498",8372.68695747764
"5499",3043.72052978706
"5500",995.150323111363
"5501",120.925568243033
"5502",11831.7434436283
"5503",1.08340997600048
"5504",9.33364759239734
"5505",0.289443160497961
"5506",995.150323111363
"5507",2.05603148049869
"5508",5172.29713744934
"5509",0.689724699189374
"5510",14478.2861973349
"5511",2.69014374322049
"5512",0.33453982768551
"5513",0.696714519676241
"5514",11831.5696634094
"5515",0.815879373733023
"5516",0.68136617843648
"5517",0.862412461479308
"5518",0.862412461479308
"5519",0.712421989889765
"5520",2.65543108614747
"5521",2989.0536946951
"5522",7000.45888983478
"5523",2297.68304655593
"5524",1.50594610998397
"5525",3857.57844078927
"5526",3585.84097707182
"5527",4749.59589475677
"5528",2.95477654327555
"5529",11831.5696634094
"5530",0.990155584256167
"5531",5.32526937770923
"5532",2929.72041876234
"5533",5852.0962553504
"5534",0.690399788249348
"5535",21995.5165286438
"5536",0.43330837006276
"5537",24320.5439408102
"5538",0.93240552534959
"5539",18550.2956093692
"5540",3.16017585353735
"5541",2989.0536946951
"5542",4.09154357912569
"5543",0.609906355804134
"5544",1.23526373642676
"5545",2.45074587603692
"5546",3043.72052978706
"5547",16046.5367668576
"5548",1.08593268924292
"5549",1.34724232671553
"5550",2213.17348836746
"5551",9313.78697400544
"5552",1663.45861649465
"5553",1.40698192730135
"5554",7000.45888983478
"5555",2.05603148049869
"5556",10539.744470078
"5557",935.848651383706
"5558",1987.71440509373
"5559",21995.5165286438
"5560",12159.319011867
"5561",3232.58031248093
"5562",1.67502633143017
"5563",251.342033318108
"5564",0.990155584256167
"5565",1.83661630662012
"5566",2.95362719779502
"5567",0.458846681197042
"5568",0.368713708279088
"5569",2961.41563007118
"5570",2.12346904991041
"5571",0.712995069568509
"5572",0.922691780399738
"5573",27949.9813256344
"5574",8271.11286025144
"5575",1.08593268924292
"5576",1.52564377107323
"5577",2.45074587603692
"5578",2.12346904991041
"5579",1.08593268924292
"5580",2633.31034706123
"5581",6807.26109724025
"5582",0.433572253642569
"5583",0.862412461479308
"5584",5.37884742775844
"5585",3.2293061672825
"5586",3585.84097707182
"5587",0.815879373733023
"5588",12159.319011867
"5589",11831.7434436283
"5590",3.14785493237451
"5591",11831.7434436283
"5592",1472.89474033712
"5593",5333.53600658563
"5594",1.16446658145586
"5595",13389.1190577794
"5596",1.52564377107323
"5597",13389.1190577794
"5598",16046.5367668576
"5599",5736.54649249103
"5600",4.03593632088315
"5601",4.89627302274882
"5602",24320.5439408102
"5603",1.030721861657
"5604",0.815879373733023
"5605",2.95362719779502
"5606",11831.7434436283
"5607",27949.9813256344
"5608",0.609906355804134
"5609",1.50594610998397
"5610",12510.2048642835
"5611",1798.06985654132
"5612",7386.05361274024
"5613",12460.1666620074
"5614",15142.854732648
"5615",16046.5367668576
"5616",21995.5165286438
"5617",4.58507296592562
"5618",0.696714519676241
"5619",11831.5696634094
"5620",0.52890718183281
"5621",5333.53600658563
"5622",2659.33801971942
"5623",2.69014374322049
"5624",0.820055849928347
"5625",681.778088084366
"5626",1.16711428693532
"5627",4.58507296592562
"5628",16046.5367668576
"5629",2.95362719779502
"5630",0.394293179799226
"5631",1.16777222871604
"5632",3.16017585353735
"5633",120.925568243033
"5634",0.712421989889765
"5635",10889.5995371543
"5636",16046.5367668576
"5637",10138.6761869345
"5638",2.95362719779502
"5639",12159.319011867
"5640",6704.99754518906
"5641",1.7566213237072
"5642",14478.2861973349
"5643",1.34724232671553
"5644",6498.27974291118
"5645",14478.2861973349
"5646",6498.27974291118
"5647",3232.58031248093
"5648",0.946824614449725
"5649",0.341486454923265
"5650",0.490431459602841
"5651",1.08340997600048
"5652",0.63470040694275
"5653",2.14641504757567
"5654",24320.5439408102
"5655",2987.54921959081
"5656",5485.55680776442
"5657",7000.45888983478
"5658",9220.31208306689
"5659",3.16017585353735
"5660",2.72021595892743
"5661",5.99455163921656
"5662",0.673748783768527
"5663",2961.41563007118
"5664",1.48598576168991
"5665",3043.72052978706
"5666",11831.7434436283
"5667",5.32526937770923
"5668",0.538277716402804
"5669",6.94282530065884
"5670",10889.5995371543
"5671",0.63470040694275
"5672",0.754825453116353
"5673",7386.05361274024
"5674",388.662754921141
"5675",2.14641504757567
"5676",0.640654963895126
"5677",6807.26109724025
"5678",3.2293061672825
"5679",1.0979700843208
"5680",7401.11231471687
"5681",1.030721861657
"5682",27949.9813256344
"5683",1.08593268924292
"5684",388.662754921141
"5685",1.59925343733749
"5686",388.662754921141
"5687",1.08340997600048
"5688",0.272763050718049
"5689",1.16711428693532
"5690",4.03593632088315
"5691",2213.17348836746
"5692",10539.744470078
"5693",24320.5439408102
"5694",4.03593632088315
"5695",0.990155584256167
"5696",0.331913585058451
"5697",10225.3087023352
"5698",0.745091248254639
"5699",1.33720434682058
"5700",3.2293061672825
"5701",7401.11231471687
"5702",13084.1751988487
"5703",1232.95505387531
"5704",0.502254800832338
"5705",0.609906355804134
"5706",4499.38455662663
"5707",1.50594610998397
"5708",11831.7434436283
"5709",0.754825453116353
"5710",0.354888050273967
"5711",16046.5367668576
"5712",0.820055849928347
"5713",27949.9813256344
"5714",4.03593632088315
"5715",24320.5439408102
"5716",18050.8893969539
"5717",18050.8893969539
"5718",0.908091529326724
"5719",0.922691780399738
"5720",27949.9813256344
"5721",12510.2048642835
"5722",4.03593632088315
"5723",0.673748783768527
"5724",0.768629922415638
"5725",0.420807864852947
"5726",7401.11231471687
"5727",1066.77761145362
"5728",10356.4311354918
"5729",13389.1190577794
"5730",4499.38455662663
"5731",1.04034708795383
"5732",7401.11231471687
"5733",3043.72052978706
"5734",2.69014374322049
"5735",0.768589557203776
"5736",0.605753549959216
"5737",12460.1666620074
"5738",1.0979700843208
"5739",0.439421320104766
"5740",0.802895287119714
"5741",2961.41563007118
"5742",0.754825453116353
"5743",24320.5439408102
"5744",3043.72052978706
"5745",1.16711428693532
"5746",1798.06985654132
"5747",2.69014374322049
"5748",2213.17348836746
"5749",11831.7434436283
"5750",1.08566472993557
"5751",1.50594610998397
"5752",1.48598576168991
"5753",0.50513704158466
"5754",1.53007128553864
"5755",0.458846681197042
"5756",1.59925343733749
"5757",2.14641504757567
"5758",21995.5165286438
"5759",8372.68695747764
"5760",8372.68695747764
"5761",5172.29713744934
"5762",8855.6155178481
"5763",21995.5165286438
"5764",0.802895287119714
"5765",0.673748783768527
"5766",4.09154357912569
"5767",12460.1666620074
"5768",9220.31208306689
"5769",1188.88118624223
"5770",3232.58031248093
"5771",21995.5165286438
"5772",0.457498110447516
"5773",5.99455163921656
"5774",12510.2048642835
"5775",3043.72052978706
"5776",6.94282530065884
"5777",0.665398087096309
"5778",8855.6155178481
"5779",2.14641504757567
"5780",16108.3990475276
"5781",8855.6155178481
"5782",0.413176965687809
"5783",0.813430426739596
"5784",9220.31208306689
"5785",2.12346904991041
"5786",2961.41563007118
"5787",13084.1751988487
"5788",6061.91848054736
"5789",7000.45888983478
"5790",0.418175014714756
"5791",1.0979700843208
"5792",5485.55680776442
"5793",0.237295728939557
"5794",12.07365445509
"5795",1.59925343733749
"5796",21995.5165286438
"5797",0.52890718183281
"5798",0.458846681197042
"5799",995.150323111363
"5800",0.820055849928347
"5801",1527.98162883039
"5802",1.16777222871604
"5803",1.5583310754205
"5804",3043.72052978706
"5805",11831.7434436283
"5806",1.40698192730135
"5807",1.0979700843208
"5808",15299.7358532875
"5809",0.577197398776679
"5810",12159.319011867
"5811",2.95362719779502
"5812",2.14641504757567
"5813",13389.1190577794
"5814",2.12346904991041
"5815",1.34724232671553
"5816",5333.53600658563
"5817",6807.26109724025
"5818",3.16017585353735
"5819",3.16017585353735
"5820",5.32526937770923
"5821",0.837225584856119
"5822",5333.53600658563
"5823",1.34098846450999
"5824",0.549189428167343
"5825",5012.41146774855
"5826",6552.21065819161
"5827",1.5583310754205
"5828",11831.7434436283
"5829",24320.5439408102
"5830",8372.68695747764
"5831",2213.17348836746
"5832",6498.27974291118
"5833",1.59925343733749
"5834",1.50594610998397
"5835",995.150323111363
"5836",8855.6155178481
"5837",301.593919076618
"5838",3.20317201293065
"5839",1.02841091807931
"5840",681.778088084366
"5841",1.43249956395572
"5842",4.03593632088315
"5843",24320.5439408102
"5844",0.995766581367851
"5845",4749.59589475677
"5846",0.549479081201127
"5847",0.43330837006276
"5848",0.918897366493699
"5849",2961.41563007118
"5850",2.95362719779502
"5851",6.94282530065884
"5852",13389.1190577794
"5853",27949.9813256344
"5854",2.14641504757567
"5855",1.84549576880239
"5856",4.09154357912569
"5857",8855.6155178481
"5858",4312.34304220335
"5859",1.86505809512428
"5860",1.99700863601936
"5861",2.95362719779502
"5862",5.32526937770923
"5863",14478.2861973349
"5864",0.487213433985713
"5865",1.08340997600048
"5866",10539.744470078
"5867",5485.55680776442
"5868",4.89627302274882
"5869",7401.11231471687
"5870",1.16777222871604
"5871",0.837225584856119
"5872",13389.1190577794
"5873",15299.7358532875
"5874",2.72021595892743
"5875",9.33364759239734
"5876",10889.5995371543
"5877",2.14641504757567
"5878",1.48598576168991
"5879",11831.5696634094
"5880",11831.5696634094
"5881",6.94282530065884
"5882",0.480858770447183
"5883",4.09154357912569
"5884",9220.31208306689
"5885",0.609906355804134
"5886",0.749764231560829
"5887",0.477693054497345
"5888",13389.1190577794
"5889",14478.2861973349
"5890",1.16446658145586
"5891",0.922691780399738
"5892",1.67398041946828
"5893",1.52564377107323
"5894",1.08340997600048
"5895",4499.38455662663
"5896",1472.89474033712
"5897",5.99455163921656
"5898",0.745329047468737
"5899",22114.3735584039
"5900",10894.0021121599
"5901",5647.46150591293
"5902",15299.7358532875
"5903",1.27785447006653
"5904",4.03593632088315
"5905",1.48598576168991
"5906",0.605753549959216
"5907",2.14641504757567
"5908",0.754825453116353
"5909",0.802895287119714
"5910",1.96426837517328
"5911",0.990155584256167
"5912",3857.57844078927
"5913",0.824875761171408
"5914",1.16777222871604
"5915",10539.744470078
"5916",5.37884742775844
"5917",0.605753549959216
"5918",1.32090314599132
"5919",2.05603148049869
"5920",2633.31034706123
"5921",0.429694073761915
"5922",5333.53600658563
"5923",5843.86751341856
"5924",0.862412461479308
"5925",0.820055849928347
"5926",4179.07291143091
"5927",7401.11231471687
"5928",7401.11231471687
"5929",2.12346904991041
"5930",10539.744470078
"5931",0.802895287119714
"5932",10225.3087023352
"5933",11831.5696634094
"5934",1.05691575870629
"5935",5485.55680776442
"5936",1.67502633143017
"5937",2987.54921959081
"5938",1.08340997600048
"5939",0.665398087096309
